Unnamed: 0,time,load_consumption,temperature,pressure,dew_point,heat_index,humidity,solar_irradiance,uv_index,wind_chill
903,2022-09-09 18:45:00,24015.2,22.6,101295.5,16,22.5,59.6,0,0,22.6
904,2022-09-09 18:50:00,22842.8,22.5,101297.7,16,22.3,60.1,0,0,22.5
905,2022-09-09 18:55:00,22747.8,22.3,101303.8,15.9,22.2,60.3,0,0,22.3
906,2022-09-09 19:00:00,24926.4,22.2,101309.5,16.1,22.1,61.7,0,0,22.2
907,2022-09-09 19:05:00,31317.3,22.1,101311.7,16.3,22,62.8,0,0,22.1
908,2022-09-09 19:10:00,30373.7,22,101317.1,16.3,22,63.3,0,0,22
909,2022-09-09 19:15:00,31928.4,22,101321.7,16.2,21.9,63.3,0,0,22
910,2022-09-09 19:20:00,29634.9,21.9,101326.2,16.2,21.8,63.5,0,0,21.9
911,2022-09-09 19:25:00,29560.9,21.7,101329.8,16.1,21.6,64,0,0,21.7
912,2022-09-09 19:30:00,29495.7,21.6,101335.2,16.1,21.5,64.5,0,0,21.6
913,2022-09-09 19:35:00,28220,21.5,101335.9,16.1,21.4,64.8,0,0,21.5
914,2022-09-09 19:40:00,28652.9,21.5,101338.6,16,21.4,64.6,0,0,21.5
915,2022-09-09 19:45:00,30718.3,21.5,101341.7,16,21.4,64.4,0,0,21.5
916,2022-09-09 19:50:00,31323.4,21.4,101342.4,15.9,21.3,64.1,0,0,21.4
917,2022-09-09 19:55:00,31646,21.4,101341.5,15.9,21.2,64.3,0,0,21.4
918,2022-09-09 20:00:00,31162.4,21.3,101344.7,15.9,21.2,64.8,0,0,21.3
919,2022-09-09 20:05:00,32249.9,21.2,101348.5,15.9,21.1,65.2,0,0,21.2
920,2022-09-09 20:10:00,31700,21.1,101351.9,15.9,21,65.7,0,0,21.1
921,2022-09-09 20:15:00,32279,21,101355.8,15.9,20.9,65.9,0,0,21
922,2022-09-09 20:20:00,32284.6,20.9,101355.5,15.8,20.8,66.1,0,0,20.9
923,2022-09-09 20:25:00,32266.3,20.8,101356.7,15.7,20.7,66.2,0,0,20.8
924,2022-09-09 20:30:00,32547.1,20.8,101359.8,15.7,20.6,66.1,0,0,20.8
925,2022-09-09 20:35:00,33870.5,20.8,101364.6,15.7,20.6,65.9,0,0,20.8
926,2022-09-09 20:40:00,34723.3,20.8,101368.8,15.6,20.6,65.9,0,0,20.8
927,2022-09-09 20:45:00,34815.9,20.7,101367.9,15.6,20.6,66.1,0,0,20.7
928,2022-09-09 20:50:00,34032.1,20.7,101372.2,15.6,20.5,66.3,0,0,20.7
929,2022-09-09 20:55:00,34686.5,20.6,101373.6,15.6,20.4,66.6,0,0,20.6
930,2022-09-09 21:00:00,35633.3,20.5,101374.3,15.4,20.3,66.4,0,0,20.5
931,2022-09-09 21:05:00,34221.9,20.5,101376.7,15.4,20.3,66.3,0,0,20.5
932,2022-09-09 21:10:00,33451.3,20.5,101379,15.4,20.3,66.3,0,0,20.5
933,2022-09-09 21:15:00,35054.4,20.4,101381.3,15.5,20.3,66.8,0,0,20.4
934,2022-09-09 21:20:00,33011.8,20.4,101383.5,15.4,20.2,66.7,0,0,20.4
935,2022-09-09 21:25:00,33112.2,20.4,101386.9,15.4,20.3,66.4,0,0,20.4
936,2022-09-09 21:30:00,33993.7,20.5,101390.7,15.5,20.3,66.5,0,0,20.5
937,2022-09-09 21:35:00,33689.8,20.5,101393,15.5,20.3,66.6,0,0,20.5
938,2022-09-09 21:40:00,34818.3,20.5,101395,15.5,20.3,66.7,0,0,20.5
939,2022-09-09 21:45:00,32968,20.5,101397.7,15.5,20.3,66.5,0,0,20.5
940,2022-09-09 21:50:00,32759.8,20.4,101397.5,15.5,20.3,66.8,0,0,20.4
941,2022-09-09 21:55:00,33369,20.4,101400.5,15.5,20.2,67.1,0,0,20.4
942,2022-09-09 22:00:00,35073.2,20.3,101398.9,15.5,20.2,67.3,0,0,20.3
943,2022-09-09 22:05:00,34562.3,20.2,101396.6,15.5,20.1,68,0,0,20.2
944,2022-09-09 22:10:00,34455.3,20.2,101398.6,15.5,20,68.2,0,0,20.2
945,2022-09-09 22:15:00,33964.5,20.1,101400.7,15.4,19.9,68.3,0,0,20.1
946,2022-09-09 22:20:00,33145.1,20,101400,15.4,19.9,68.7,0,0,20
947,2022-09-09 22:25:00,32161.3,19.9,101400.7,15.3,19.7,68.9,0,0,19.9
948,2022-09-09 22:30:00,31322.2,19.8,101404.1,15.3,19.6,69.4,0,0,19.8
949,2022-09-09 22:35:00,26173.7,19.7,101408.1,15.2,19.5,69.7,0,0,19.7
950,2022-09-09 22:40:00,26379.8,19.6,101407.7,15.2,19.4,70.1,0,0,19.6
951,2022-09-09 22:45:00,26186.5,19.5,101406.8,15.2,19.3,70.6,0,0,19.5
952,2022-09-09 22:50:00,25164.5,19.4,101404.5,15.2,19.3,70.7,0,0,19.4
953,2022-09-09 22:55:00,27012.6,19.4,101405,15.1,19.2,70.6,0,0,19.4
954,2022-09-09 23:00:00,30032.6,19.3,101405.6,15.1,19.2,70.8,0,0,19.3
955,2022-09-09 23:05:00,27506,19.3,101401.6,15.2,19.2,71.3,0,0,19.3
956,2022-09-09 23:10:00,28577.3,19.3,101402,15.2,19.1,71.5,0,0,19.3
957,2022-09-09 23:15:00,28038,19.2,101401.4,15.2,19.1,71.9,0,0,19.2
958,2022-09-09 23:20:00,26242.2,19.2,101402,15.2,19.1,72.1,0,0,19.2
959,2022-09-09 23:25:00,23483.9,19.2,101402.7,15.2,19,72.5,0,0,19.2
960,2022-09-09 23:30:00,20991,19.1,101401.6,15.2,19,72.8,0,0,19.1
961,2022-09-09 23:35:00,20121.4,19.1,101402.7,15.2,18.9,73.1,0,0,19.1
962,2022-09-09 23:40:00,19427.1,19,101400,15.2,18.9,73.3,0,0,19
963,2022-09-09 23:45:00,19840.8,19,101399.5,15.3,18.9,73.7,0,0,19
964,2022-09-09 23:50:00,19509.6,19,101397.1,15.2,18.8,73.7,0,0,19
965,2022-09-09 23:55:00,19098.3,18.9,101395.9,15.2,18.8,73.7,0,0,18.9
966,2022-09-10 0:00:00,20566.8,18.9,101393,15.2,18.8,73.7,0,0,18.9
967,2022-09-10 0:05:00,20298.5,18.9,101390.3,15.2,18.8,74,0,0,18.9
968,2022-09-10 0:10:00,21534.2,18.9,101389.6,15.2,18.8,74,0,0,18.9
969,2022-09-10 0:15:00,21987,18.9,101390.3,15.2,18.8,73.9,0,0,18.9
970,2022-09-10 0:20:00,21473.6,18.9,101390.3,15.1,18.7,73.7,0,0,18.9
971,2022-09-10 0:25:00,20971.8,18.8,101388.5,15.1,18.7,73.9,0,0,18.8
972,2022-09-10 0:30:00,19999.9,18.8,101387.8,15.2,18.7,74.2,0,0,18.8
973,2022-09-10 0:35:00,19162.4,18.8,101384.2,15.2,18.6,74.3,0,0,18.8
974,2022-09-10 0:40:00,19579.5,18.8,101381.7,15.1,18.6,74.3,0,0,18.8
975,2022-09-10 0:45:00,19472.7,18.7,101378.3,15.1,18.6,74.3,0,0,18.7
976,2022-09-10 0:50:00,19438.1,18.7,101378.6,15.1,18.6,74.3,0,0,18.7
977,2022-09-10 0:55:00,20114.5,18.7,101379.5,15.1,18.6,74.3,0,0,18.7
978,2022-09-10 1:00:00,19817.2,18.7,101378.8,15.1,18.6,74.3,0,0,18.7
979,2022-09-10 1:05:00,19050.9,18.7,101379.7,15.1,18.6,74.7,0,0,18.7
980,2022-09-10 1:10:00,18773,18.7,101380.4,15.1,18.5,74.7,0,0,18.7
981,2022-09-10 1:15:00,19242.8,18.7,101378.1,15.1,18.5,74.9,0,0,18.7
982,2022-09-10 1:20:00,18653.6,18.6,101375.8,15.1,18.5,75,0,0,18.6
983,2022-09-10 1:25:00,18560.4,18.6,101376.5,15.1,18.5,75,0,0,18.6
984,2022-09-10 1:30:00,19366.3,18.6,101376.3,15.1,18.5,75,0,0,18.6
985,2022-09-10 1:35:00,20749.9,18.6,101374.9,15.2,18.5,75.5,0,0,18.6
986,2022-09-10 1:40:00,19796.3,18.6,101374.5,15.1,18.5,75.4,0,0,18.6
987,2022-09-10 1:45:00,18556.1,18.6,101374.5,15.1,18.5,75.3,0,0,18.6
988,2022-09-10 1:50:00,18194.4,18.6,101372.5,15.1,18.5,75.3,0,0,18.6
989,2022-09-10 1:55:00,18045,18.6,101372.2,15.1,18.5,75.3,0,0,18.6
990,2022-09-10 2:00:00,18119.2,18.6,101370.4,15.1,18.4,75.3,0,0,18.6
991,2022-09-10 2:05:00,18528.3,18.5,101370.4,15.1,18.4,75.6,0,0,18.5
992,2022-09-10 2:10:00,18395.7,18.5,101367.7,15.1,18.4,75.4,0,0,18.5
993,2022-09-10 2:15:00,18372.8,18.5,101368.6,15.1,18.4,75.6,0,0,18.5
994,2022-09-10 2:20:00,18344.9,18.5,101366.6,15.1,18.3,75.7,0,0,18.5
995,2022-09-10 2:25:00,18382,18.5,101365.2,15.1,18.3,75.7,0,0,18.5
996,2022-09-10 2:30:00,18124.7,18.4,101365.9,15.1,18.3,75.8,0,0,18.4
997,2022-09-10 2:35:00,17688,18.4,101361.4,15.1,18.3,76.1,0,0,18.4
998,2022-09-10 2:40:00,17959.6,18.4,101357.6,15.1,18.3,76.3,0,0,18.4
999,2022-09-10 2:45:00,17968.9,18.4,101355.3,15.1,18.3,76.6,0,0,18.4
